Reading training examples... (1000 examples) done
Training set properties: 51 features, 20 classes
Iter 346: *(NumConst=148, SV=98, CEps=4.3429, QPEps=2.1616)
Iter 347: *(NumConst=149, SV=95, CEps=3.6600, QPEps=1.7661)
Iter 348: *(NumConst=150, SV=96, CEps=3.9768, QPEps=1.7584)
Iter 349: *(NumConst=150, SV=96, CEps=4.3916, QPEps=1.8269)
Iter 350: *(NumConst=149, SV=97, CEps=4.5581, QPEps=1.7691)
Iter 351: *(NumConst=149, SV=97, CEps=3.7257, QPEps=1.7885)
Iter 352: *(NumConst=148, SV=98, CEps=3.8966, QPEps=1.6307)
Iter 353: *(NumConst=148, SV=99, CEps=3.6843, QPEps=1.7968)
Iter 354: *(NumConst=148, SV=100, CEps=3.5192, QPEps=1.6925)
Iter 355: .........*(NumConst=149, SV=101, CEps=11.9559, QPEps=5.8659)
Iter 356: *(NumConst=149, SV=102, CEps=12.9408, QPEps=5.3879)
Iter 357: *(NumConst=149, SV=100, CEps=10.3558, QPEps=4.5982)
Iter 358: *(NumConst=148, SV=103, CEps=10.3638, QPEps=5.1546)
Iter 359: *(NumConst=148, SV=105, CEps=10.3283, QPEps=5.1411)
Iter 360: *(NumConst=147, SV=104, CEps=11.6024, QPEps=4.5520)
Iter 361: *(NumConst=148, SV=106, CEps=8.1717, QPEps=3.8761)
Iter 362: *(NumConst=148, SV=104, CEps=7.9774, QPEps=3.4109)
Iter 363: *(NumConst=149, SV=107, CEps=8.0494, QPEps=3.9415)
Iter 364: *(NumConst=149, SV=109, CEps=8.3927, QPEps=3.5477)
Iter 365: *(NumConst=150, SV=110, CEps=8.8220, QPEps=3.6681)
Iter 366: *(NumConst=150, SV=110, CEps=8.2129, QPEps=3.8011)
Iter 367: *(NumConst=151, SV=110, CEps=9.3305, QPEps=3.7110)
Iter 368: *(NumConst=151, SV=111, CEps=9.1579, QPEps=3.8053)
Iter 369: *(NumConst=152, SV=111, CEps=6.8131, QPEps=3.1625)
Iter 370: *(NumConst=153, SV=112, CEps=6.5170, QPEps=3.0670)
Iter 371: *(NumConst=151, SV=114, CEps=6.7103, QPEps=3.1625)
Iter 372: *(NumConst=152, SV=112, CEps=6.7384, QPEps=3.0296)
Iter 373: *(NumConst=152, SV=111, CEps=6.3592, QPEps=3.1141)
Iter 374: *(NumConst=152, SV=112, CEps=6.3093, QPEps=3.1171)
Iter 375: *(NumConst=153, SV=111, CEps=7.0976, QPEps=3.1370)
Iter 376: *(NumConst=153, SV=113, CEps=6.9075, QPEps=3.0950)
Iter 377: *(NumConst=153, SV=113, CEps=6.4104, QPEps=3.1271)
Iter 378: *(NumConst=152, SV=117, CEps=5.9596, QPEps=2.9529)
Iter 379: *(NumConst=152, SV=117, CEps=5.6549, QPEps=2.7924)
Iter 380: *(NumConst=152, SV=116, CEps=5.2645, QPEps=2.5950)
Iter 381: *(NumConst=153, SV=116, CEps=5.3494, QPEps=2.6073)
Iter 382: *(NumConst=152, SV=116, CEps=5.2145, QPEps=2.5312)
Iter 383: *(NumConst=152, SV=117, CEps=4.9625, QPEps=2.4729)
Iter 384: *(NumConst=152, SV=116, CEps=5.1704, QPEps=2.4317)
Iter 385: *(NumConst=152, SV=117, CEps=5.3920, QPEps=2.4723)
Iter 386: *(NumConst=153, SV=117, CEps=5.0842, QPEps=2.4064)
Iter 387: *(NumConst=154, SV=115, CEps=4.4177, QPEps=2.1111)
Iter 388: *(NumConst=154, SV=115, CEps=5.0464, QPEps=2.0874)
Iter 389: *(NumConst=154, SV=116, CEps=5.4269, QPEps=2.0566)
Iter 390: *(NumConst=155, SV=118, CEps=4.5716, QPEps=2.1092)
Iter 391: *(NumConst=154, SV=117, CEps=4.3355, QPEps=2.1620)
Iter 392: *(NumConst=155, SV=116, CEps=4.7241, QPEps=2.0526)
Iter 393: *(NumConst=156, SV=115, CEps=4.2447, QPEps=2.0547)
Iter 394: *(NumConst=157, SV=114, CEps=4.8750, QPEps=2.0248)
Iter 395: *(NumConst=158, SV=116, CEps=4.3043, QPEps=2.0682)
Iter 396: *(NumConst=154, SV=115, CEps=4.0187, QPEps=1.9504)
Iter 397: *(NumConst=155, SV=114, CEps=4.3959, QPEps=2.0092)
Iter 398: *(NumConst=155, SV=115, CEps=4.7141, QPEps=1.9572)
Iter 399: *(NumConst=156, SV=115, CEps=4.2376, QPEps=1.9831)
Iter 400: *(NumConst=156, SV=115, CEps=4.5359, QPEps=2.0030)
Iter 401: *(NumConst=157, SV=115, CEps=4.2981, QPEps=1.9346)
Iter 402: *(NumConst=158, SV=115, CEps=4.4326, QPEps=1.9620)
Iter 403: *(NumConst=158, SV=116, CEps=4.2946, QPEps=1.9998)
Iter 404: *(NumConst=159, SV=115, CEps=4.7845, QPEps=2.0035)
Iter 405: *(NumConst=160, SV=115, CEps=3.7059, QPEps=1.8263)
Iter 406: *(NumConst=160, SV=115, CEps=3.6929, QPEps=1.8190)
Iter 407: *(NumConst=161, SV=115, CEps=3.6955, QPEps=1.7375)
Iter 408: *(NumConst=162, SV=116, CEps=3.3173, QPEps=1.6419)
Iter 409: *(NumConst=162, SV=114, CEps=3.5574, QPEps=1.5861)
Iter 410: *(NumConst=163, SV=114, CEps=3.4418, QPEps=1.5717)
Iter 411: *(NumConst=164, SV=119, CEps=3.8844, QPEps=1.5478)
Iter 412: *(NumConst=165, SV=116, CEps=3.9091, QPEps=1.5681)
Iter 413: *(NumConst=166, SV=114, CEps=3.5268, QPEps=1.6282)
Iter 414: *(NumConst=166, SV=114, CEps=3.5271, QPEps=1.6292)
Iter 415: *(NumConst=165, SV=115, CEps=3.8410, QPEps=1.6342)
Iter 416: *(NumConst=165, SV=115, CEps=3.1275, QPEps=1.4208)
Iter 417: *(NumConst=165, SV=114, CEps=4.0545, QPEps=1.5141)
Iter 418: *(NumConst=166, SV=114, CEps=3.9890, QPEps=1.5328)
Iter 419: *(NumConst=166, SV=114, CEps=3.2212, QPEps=1.4405)
Iter 420: *(NumConst=166, SV=115, CEps=3.3071, QPEps=1.5465)
Iter 421: *(NumConst=167, SV=114, CEps=3.4894, QPEps=1.5589)
Iter 422: *(NumConst=166, SV=114, CEps=3.5906, QPEps=1.5273)
Iter 423: *(NumConst=166, SV=115, CEps=3.9365, QPEps=1.5399)
Iter 424: *(NumConst=166, SV=117, CEps=2.9250, QPEps=1.3812)
Iter 425: *(NumConst=167, SV=117, CEps=3.1279, QPEps=1.4134)
Iter 426: *(NumConst=168, SV=118, CEps=3.2411, QPEps=1.3982)
Iter 427: *(NumConst=168, SV=117, CEps=3.0741, QPEps=1.4392)
Iter 428: *(NumConst=169, SV=116, CEps=2.7328, QPEps=1.3473)
Iter 429: *(NumConst=168, SV=117, CEps=3.0243, QPEps=1.3528)
Iter 430: *(NumConst=167, SV=117, CEps=2.8284, QPEps=1.2482)
Iter 431: *(NumConst=167, SV=113, CEps=2.0783, QPEps=1.0151)
Iter 432: *(NumConst=166, SV=111, CEps=3.5353, QPEps=1.0005)
Iter 433: *(NumConst=166, SV=113, CEps=2.8842, QPEps=1.0207)
Iter 434: *(NumConst=167, SV=113, CEps=2.1117, QPEps=0.9414)
Iter 435: *(NumConst=167, SV=113, CEps=1.8065, QPEps=0.8910)
Iter 436: *(NumConst=166, SV=112, CEps=2.1469, QPEps=0.8693)
Iter 437: *(NumConst=166, SV=114, CEps=2.5638, QPEps=0.8679)
Iter 438: *(NumConst=167, SV=114, CEps=2.6190, QPEps=0.8903)
Iter 439: *(NumConst=168, SV=115, CEps=2.2952, QPEps=0.8902)
Iter 440: *(NumConst=167, SV=116, CEps=1.7187, QPEps=0.8314)
Iter 441: *(NumConst=167, SV=118, CEps=2.4202, QPEps=0.8415)
Iter 442: *(NumConst=167, SV=117, CEps=2.4072, QPEps=0.8456)
Iter 443: *(NumConst=168, SV=119, CEps=2.0043, QPEps=0.8498)
Iter 444: *(NumConst=169, SV=117, CEps=1.9676, QPEps=0.8545)
Iter 445: *(NumConst=168, SV=118, CEps=2.4265, QPEps=0.7916)
Iter 446: *(NumConst=168, SV=119, CEps=2.0900, QPEps=0.8115)
Iter 447: *(NumConst=168, SV=119, CEps=2.0507, QPEps=0.8478)
Iter 448: *(NumConst=168, SV=120, CEps=1.8669, QPEps=0.8398)
Iter 449: *(NumConst=168, SV=121, CEps=1.7400, QPEps=0.8567)
Iter 450: *(NumConst=167, SV=121, CEps=1.7691, QPEps=0.8571)
Iter 451: *(NumConst=167, SV=120, CEps=1.6447, QPEps=0.8210)
Iter 452: *(NumConst=168, SV=117, CEps=2.0751, QPEps=0.7827)
Iter 453: *(NumConst=168, SV=119, CEps=1.5151, QPEps=0.7448)
Iter 454: *(NumConst=168, SV=120, CEps=1.8416, QPEps=0.7463)
Iter 455: *(NumConst=168, SV=121, CEps=1.5823, QPEps=0.7176)
Iter 456: *(NumConst=168, SV=122, CEps=1.7404, QPEps=0.6485)
Iter 457: *(NumConst=169, SV=123, CEps=1.9349, QPEps=0.7407)
Iter 458: *(NumConst=167, SV=124, CEps=1.6829, QPEps=0.7407)
Iter 459: *(NumConst=168, SV=122, CEps=1.7384, QPEps=0.7221)
Iter 460: *(NumConst=169, SV=123, CEps=1.4461, QPEps=0.6945)
Iter 461: *(NumConst=167, SV=124, CEps=1.7156, QPEps=0.6862)
Iter 462: .........*(NumConst=165, SV=124, CEps=4.6699, QPEps=2.3083)
Iter 463: *(NumConst=165, SV=124, CEps=4.0335, QPEps=1.9837)
Iter 464: *(NumConst=166, SV=128, CEps=3.3346, QPEps=1.6166)
Iter 465: *(NumConst=165, SV=130, CEps=3.4301, QPEps=1.5977)
Iter 466: *(NumConst=165, SV=131, CEps=3.5109, QPEps=1.6565)
Iter 467: *(NumConst=165, SV=133, CEps=3.7202, QPEps=1.6570)
Iter 468: *(NumConst=165, SV=133, CEps=3.4121, QPEps=1.5087)
Iter 469: *(NumConst=166, SV=135, CEps=3.4179, QPEps=1.5592)
Iter 470: *(NumConst=166, SV=136, CEps=3.7005, QPEps=1.6624)
Iter 471: *(NumConst=166, SV=137, CEps=3.2441, QPEps=1.6083)
Iter 472: *(NumConst=167, SV=135, CEps=2.9772, QPEps=1.4719)
Iter 473: *(NumConst=168, SV=135, CEps=3.1103, QPEps=1.4208)
Iter 474: *(NumConst=167, SV=135, CEps=2.7866, QPEps=1.3341)
Iter 475: *(NumConst=168, SV=137, CEps=2.9252, QPEps=1.2674)
Iter 476: *(NumConst=168, SV=136, CEps=2.5541, QPEps=1.2523)
Iter 477: *(NumConst=168, SV=136, CEps=2.4654, QPEps=1.2247)
Iter 478: *(NumConst=169, SV=137, CEps=2.8507, QPEps=1.2291)
Iter 479: *(NumConst=168, SV=138, CEps=2.5831, QPEps=1.1808)
Iter 480: *(NumConst=165, SV=139, CEps=2.6287, QPEps=1.1611)
Iter 481: *(NumConst=164, SV=138, CEps=2.3385, QPEps=1.1118)
Iter 482: *(NumConst=165, SV=139, CEps=2.3819, QPEps=1.1044)
Iter 483: *(NumConst=164, SV=140, CEps=2.4531, QPEps=1.1520)
Iter 484: *(NumConst=164, SV=140, CEps=2.5768, QPEps=1.1041)
Iter 485: *(NumConst=164, SV=140, CEps=2.1522, QPEps=0.9589)
Iter 486: *(NumConst=165, SV=140, CEps=2.4305, QPEps=1.0377)
Iter 487: *(NumConst=165, SV=139, CEps=1.9465, QPEps=0.9029)
Iter 488: *(NumConst=166, SV=141, CEps=2.2363, QPEps=0.9187)
Iter 489: *(NumConst=167, SV=138, CEps=2.3669, QPEps=0.9651)
Iter 490: *(NumConst=168, SV=139, CEps=2.0345, QPEps=0.9063)
Iter 491: *(NumConst=168, SV=141, CEps=2.4753, QPEps=0.9448)
Iter 492: *(NumConst=169, SV=140, CEps=1.7473, QPEps=0.8615)
Iter 493: *(NumConst=169, SV=141, CEps=2.1364, QPEps=0.8236)
Iter 494: *(NumConst=170, SV=140, CEps=2.4736, QPEps=0.8667)
Iter 495: *(NumConst=171, SV=141, CEps=1.8909, QPEps=0.8566)
Iter 496: *(NumConst=172, SV=140, CEps=2.1732, QPEps=0.8293)
Iter 497: *(NumConst=173, SV=140, CEps=1.7063, QPEps=0.8094)
Iter 498: *(NumConst=174, SV=140, CEps=1.9181, QPEps=0.8059)
Iter 499: *(NumConst=174, SV=141, CEps=1.7629, QPEps=0.8485)
Iter 500: *(NumConst=173, SV=142, CEps=1.8010, QPEps=0.8320)
Iter 501: *(NumConst=173, SV=142, CEps=1.7144, QPEps=0.7584)
Iter 502: *(NumConst=174, SV=142, CEps=1.5947, QPEps=0.7505)
Iter 503: *(NumConst=175, SV=142, CEps=2.1056, QPEps=0.7622)
Iter 504: *(NumConst=175, SV=144, CEps=1.5519, QPEps=0.7413)
Iter 505: *(NumConst=176, SV=145, CEps=1.6282, QPEps=0.7566)
Iter 506: *(NumConst=177, SV=144, CEps=1.7223, QPEps=0.7360)
Iter 507: *(NumConst=178, SV=144, CEps=1.6209, QPEps=0.7656)
Iter 508: *(NumConst=178, SV=145, CEps=1.7234, QPEps=0.7477)
Iter 509: *(NumConst=179, SV=147, CEps=1.7884, QPEps=0.7566)
Iter 510: *(NumConst=180, SV=148, CEps=1.7488, QPEps=0.7692)
Iter 511: *(NumConst=181, SV=148, CEps=1.3759, QPEps=0.6405)
Iter 512: *(NumConst=182, SV=147, CEps=1.5857, QPEps=0.6728)
Iter 513: *(NumConst=183, SV=146, CEps=1.4752, QPEps=0.6328)
Iter 514: *(NumConst=184, SV=147, CEps=1.5421, QPEps=0.6733)
Iter 515: *(NumConst=184, SV=149, CEps=1.4397, QPEps=0.6867)
Iter 516: *(NumConst=185, SV=150, CEps=1.3529, QPEps=0.6208)
Iter 517: *(NumConst=185, SV=149, CEps=1.4981, QPEps=0.6408)
Iter 518: *(NumConst=186, SV=149, CEps=1.5559, QPEps=0.6677)
Iter 519: *(NumConst=186, SV=149, CEps=1.5058, QPEps=0.6699)
Iter 520: *(NumConst=187, SV=148, CEps=1.3393, QPEps=0.6656)
Iter 521: *(NumConst=186, SV=147, CEps=1.5257, QPEps=0.6651)
Iter 522: *(NumConst=187, SV=147, CEps=1.4012, QPEps=0.6684)
Iter 523: *(NumConst=187, SV=150, CEps=1.2871, QPEps=0.6267)
Iter 524: *(NumConst=188, SV=152, CEps=1.2096, QPEps=0.5761)
Iter 525: *(NumConst=188, SV=149, CEps=1.3420, QPEps=0.5896)
Iter 526: *(NumConst=188, SV=151, CEps=1.3856, QPEps=0.6010)
Iter 527: *(NumConst=189, SV=150, CEps=1.2709, QPEps=0.5921)
Iter 528: *(NumConst=190, SV=150, CEps=0.9971, QPEps=0.4417)
Iter 529: *(NumConst=191, SV=148, CEps=1.4104, QPEps=0.4934)
Iter 530: *(NumConst=190, SV=148, CEps=1.1955, QPEps=0.4952)
Iter 531: *(NumConst=191, SV=149, CEps=1.2708, QPEps=0.4934)
Iter 532: *(NumConst=192, SV=148, CEps=1.0571, QPEps=0.4640)
Iter 533: *(NumConst=191, SV=148, CEps=1.1962, QPEps=0.4851)
Iter 534: *(NumConst=192, SV=147, CEps=1.2741, QPEps=0.4754)
Iter 535: *(NumConst=192, SV=146, CEps=1.1201, QPEps=0.4961)
Iter 536: *(NumConst=192, SV=145, CEps=0.8073, QPEps=0.3869)
Iter 537: *(NumConst=192, SV=146, CEps=1.2079, QPEps=0.3826)
Iter 538: *(NumConst=192, SV=143, CEps=1.1310, QPEps=0.4019)
Iter 539: *(NumConst=193, SV=143, CEps=1.1744, QPEps=0.3831)
Iter 540: *(NumConst=194, SV=142, CEps=0.9593, QPEps=0.3967)
Iter 541: *(NumConst=193, SV=140, CEps=1.0210, QPEps=0.4024)
Iter 542: *(NumConst=194, SV=142, CEps=0.8525, QPEps=0.3800)
Iter 543: *(NumConst=195, SV=144, CEps=0.9814, QPEps=0.3691)
Iter 544: *(NumConst=196, SV=145, CEps=1.0190, QPEps=0.3953)
Iter 545: *(NumConst=195, SV=144, CEps=0.8857, QPEps=0.3967)
Iter 546: *(NumConst=195, SV=147, CEps=0.8733, QPEps=0.3783)
Iter 547: *(NumConst=195, SV=147, CEps=1.0367, QPEps=0.3967)
Iter 548: *(NumConst=196, SV=150, CEps=0.9964, QPEps=0.3962)
Iter 549: *(NumConst=197, SV=151, CEps=0.9085, QPEps=0.3989)
Iter 550: *(NumConst=197, SV=149, CEps=0.7572, QPEps=0.3637)
Iter 551: *(NumConst=198, SV=149, CEps=1.0255, QPEps=0.3739)
Iter 552: *(NumConst=198, SV=151, CEps=0.9357, QPEps=0.3477)
Iter 553: *(NumConst=199, SV=149, CEps=0.9157, QPEps=0.3672)
Iter 554: *(NumConst=200, SV=153, CEps=0.8148, QPEps=0.3738)
Iter 555: *(NumConst=199, SV=150, CEps=0.9112, QPEps=0.3624)
Iter 556: *(NumConst=199, SV=150, CEps=0.9547, QPEps=0.3525)
Iter 557: *(NumConst=200, SV=150, CEps=0.8123, QPEps=0.3723)
Iter 558: *(NumConst=201, SV=149, CEps=0.8782, QPEps=0.3583)
Iter 559: *(NumConst=202, SV=150, CEps=0.7514, QPEps=0.3725)
Iter 560: *(NumConst=201, SV=148, CEps=0.7691, QPEps=0.3613)
Iter 561: *(NumConst=201, SV=149, CEps=0.7943, QPEps=0.3593)
Iter 562: *(NumConst=201, SV=150, CEps=0.7509, QPEps=0.3460)
Iter 563: *(NumConst=202, SV=150, CEps=0.9699, QPEps=0.3727)
Iter 564: *(NumConst=203, SV=151, CEps=0.7512, QPEps=0.3703)
Iter 565: *(NumConst=203, SV=151, CEps=0.7632, QPEps=0.3704)
Iter 566: *(NumConst=202, SV=154, CEps=0.7478, QPEps=0.3655)
Iter 567: *(NumConst=203, SV=154, CEps=0.8091, QPEps=0.3667)
Iter 568: *(NumConst=204, SV=155, CEps=0.8210, QPEps=0.3461)
Iter 569: *(NumConst=202, SV=155, CEps=0.7723, QPEps=0.3712)
Iter 570: *(NumConst=203, SV=154, CEps=0.8163, QPEps=0.3643)
Iter 571: *(NumConst=204, SV=154, CEps=0.7343, QPEps=0.3621)
Iter 572: *(NumConst=205, SV=156, CEps=0.7949, QPEps=0.3583)
Iter 573: *(NumConst=205, SV=157, CEps=0.7519, QPEps=0.3573)
Iter 574: *(NumConst=203, SV=155, CEps=0.7970, QPEps=0.3548)
Iter 575: *(NumConst=204, SV=155, CEps=0.8906, QPEps=0.3662)
Iter 576: *(NumConst=205, SV=156, CEps=0.8542, QPEps=0.3442)
Iter 577: *(NumConst=204, SV=157, CEps=0.6798, QPEps=0.3398)
Iter 578: *(NumConst=202, SV=155, CEps=0.9131, QPEps=0.3304)
Iter 579: *(NumConst=203, SV=156, CEps=0.6917, QPEps=0.3202)
Iter 580: *(NumConst=204, SV=160, CEps=0.7695, QPEps=0.3351)
Iter 581: *(NumConst=203, SV=161, CEps=0.7067, QPEps=0.3295)
Iter 582: *(NumConst=203, SV=159, CEps=0.5905, QPEps=0.2942)
Iter 583: *(NumConst=203, SV=158, CEps=0.7154, QPEps=0.2794)
Iter 584: *(NumConst=203, SV=160, CEps=0.8049, QPEps=0.2765)
Iter 585: *(NumConst=201, SV=159, CEps=0.7952, QPEps=0.2911)
Iter 586: *(NumConst=201, SV=160, CEps=0.6691, QPEps=0.2943)
Iter 587: *(NumConst=198, SV=162, CEps=0.8714, QPEps=0.2880)
Iter 588: *(NumConst=198, SV=163, CEps=0.7759, QPEps=0.2922)
Iter 589: *(NumConst=198, SV=162, CEps=0.6820, QPEps=0.2836)
Iter 590: *(NumConst=198, SV=159, CEps=0.6985, QPEps=0.2910)
Iter 591: *(NumConst=199, SV=161, CEps=0.6643, QPEps=0.2901)
Iter 592: *(NumConst=199, SV=161, CEps=0.6612, QPEps=0.2946)
Iter 593: *(NumConst=200, SV=161, CEps=0.5927, QPEps=0.2823)
Iter 594: *(NumConst=200, SV=159, CEps=0.7019, QPEps=0.2879)
Iter 595: *(NumConst=201, SV=158, CEps=0.5336, QPEps=0.2439)
Iter 596: *(NumConst=201, SV=160, CEps=0.7777, QPEps=0.2572)
Iter 597: *(NumConst=202, SV=158, CEps=0.6601, QPEps=0.2503)
Iter 598: *(NumConst=203, SV=158, CEps=0.7281, QPEps=0.2621)
Iter 599: *(NumConst=204, SV=158, CEps=0.7251, QPEps=0.2561)
Iter 600: *(NumConst=204, SV=159, CEps=0.6066, QPEps=0.2649)
Iter 601: *(NumConst=205, SV=159, CEps=0.5896, QPEps=0.2638)
Iter 602: *(NumConst=205, SV=162, CEps=0.5267, QPEps=0.2610)
Iter 603: *(NumConst=206, SV=161, CEps=0.5321, QPEps=0.2507)
Iter 604: *(NumConst=204, SV=162, CEps=0.5599, QPEps=0.2611)
Iter 605: *(NumConst=205, SV=163, CEps=0.5187, QPEps=0.2504)
Iter 606: *(NumConst=206, SV=163, CEps=0.6183, QPEps=0.2369)
Iter 607: *(NumConst=207, SV=160, CEps=0.7125, QPEps=0.2391)
Iter 608: *(NumConst=208, SV=161, CEps=0.5710, QPEps=0.2491)
Iter 609: *(NumConst=208, SV=160, CEps=0.5509, QPEps=0.2468)
Iter 610: *(NumConst=209, SV=162, CEps=0.5186, QPEps=0.2537)
Iter 611: *(NumConst=210, SV=163, CEps=0.5902, QPEps=0.2425)
Iter 612: *(NumConst=210, SV=163, CEps=0.5307, QPEps=0.2377)
Iter 613: *(NumConst=211, SV=164, CEps=0.4950, QPEps=0.2360)
Iter 614: *(NumConst=211, SV=164, CEps=0.5237, QPEps=0.2470)
Iter 615: *(NumConst=212, SV=168, CEps=0.5328, QPEps=0.2334)
Iter 616: *(NumConst=212, SV=166, CEps=0.6046, QPEps=0.2461)
Iter 617: *(NumConst=212, SV=166, CEps=0.5596, QPEps=0.2464)
Iter 618: .........*(NumConst=213, SV=174, CEps=1.9955, QPEps=0.9417)
Iter 619: *(NumConst=212, SV=174, CEps=2.3685, QPEps=0.8838)
Iter 620: *(NumConst=213, SV=177, CEps=2.4866, QPEps=0.9265)
Iter 621: *(NumConst=214, SV=177, CEps=1.8818, QPEps=0.8948)
Iter 622: *(NumConst=215, SV=176, CEps=1.7555, QPEps=0.7832)
Iter 623: *(NumConst=216, SV=178, CEps=1.9055, QPEps=0.8178)
Iter 624: *(NumConst=216, SV=180, CEps=1.9437, QPEps=0.8050)
Iter 625: *(NumConst=216, SV=181, CEps=1.5546, QPEps=0.7442)
Iter 626: *(NumConst=217, SV=178, CEps=1.7672, QPEps=0.7599)
Iter 627: *(NumConst=217, SV=177, CEps=1.6408, QPEps=0.7761)
Iter 628: *(NumConst=218, SV=177, CEps=1.3534, QPEps=0.5608)
Iter 629: *(NumConst=219, SV=181, CEps=1.4566, QPEps=0.6741)
Iter 630: *(NumConst=220, SV=180, CEps=1.8263, QPEps=0.6594)
Iter 631: *(NumConst=221, SV=177, CEps=1.1746, QPEps=0.5706)
Iter 632: *(NumConst=222, SV=180, CEps=1.3784, QPEps=0.5533)
Iter 633: *(NumConst=223, SV=182, CEps=1.2806, QPEps=0.5778)
Iter 634: *(NumConst=223, SV=185, CEps=1.2153, QPEps=0.5546)
Iter 635: *(NumConst=224, SV=185, CEps=1.3326, QPEps=0.5396)
Iter 636: *(NumConst=225, SV=185, CEps=1.3954, QPEps=0.5734)
Iter 637: *(NumConst=226, SV=183, CEps=1.0651, QPEps=0.5046)
Iter 638: *(NumConst=227, SV=182, CEps=1.1510, QPEps=0.5294)
Iter 639: *(NumConst=228, SV=183, CEps=1.0735, QPEps=0.5173)
Iter 640: *(NumConst=229, SV=184, CEps=1.1537, QPEps=0.5197)
Iter 641: *(NumConst=229, SV=186, CEps=1.0920, QPEps=0.4950)
Iter 642: *(NumConst=229, SV=186, CEps=1.1814, QPEps=0.5083)
Iter 643: *(NumConst=230, SV=186, CEps=0.9393, QPEps=0.4649)
Iter 644: *(NumConst=230, SV=192, CEps=0.9248, QPEps=0.4275)
Iter 645: *(NumConst=231, SV=190, CEps=1.0484, QPEps=0.4439)
Iter 646: *(NumConst=232, SV=191, CEps=1.0303, QPEps=0.4596)
Iter 647: *(NumConst=232, SV=192, CEps=1.0750, QPEps=0.4598)
Iter 648: *(NumConst=232, SV=193, CEps=1.0552, QPEps=0.4406)
Iter 649: *(NumConst=233, SV=190, CEps=0.9534, QPEps=0.4020)
Iter 650: *(NumConst=234, SV=190, CEps=0.9141, QPEps=0.4317)
Iter 651: *(NumConst=235, SV=190, CEps=1.1188, QPEps=0.4306)
Iter 652: *(NumConst=235, SV=192, CEps=0.9379, QPEps=0.4458)
Iter 653: *(NumConst=236, SV=195, CEps=0.8893, QPEps=0.4262)
Iter 654: *(NumConst=237, SV=195, CEps=0.7812, QPEps=0.3764)
Iter 655: *(NumConst=237, SV=195, CEps=0.8757, QPEps=0.3754)
Iter 656: *(NumConst=237, SV=196, CEps=0.7825, QPEps=0.3643)
Iter 657: *(NumConst=238, SV=193, CEps=0.8569, QPEps=0.3824)
Iter 658: *(NumConst=238, SV=194, CEps=0.8040, QPEps=0.3661)
Iter 659: *(NumConst=239, SV=195, CEps=0.8400, QPEps=0.3822)
Iter 660: *(NumConst=240, SV=198, CEps=0.7766, QPEps=0.3847)
Iter 661: *(NumConst=241, SV=198, CEps=0.8820, QPEps=0.3737)
Iter 662: *(NumConst=242, SV=198, CEps=0.7570, QPEps=0.3784)
Iter 663: *(NumConst=243, SV=201, CEps=0.7617, QPEps=0.3499)
Iter 664: *(NumConst=244, SV=201, CEps=0.7603, QPEps=0.3726)
Iter 665: *(NumConst=244, SV=196, CEps=0.6289, QPEps=0.2880)
Iter 666: *(NumConst=245, SV=197, CEps=0.8098, QPEps=0.2826)
Iter 667: *(NumConst=246, SV=197, CEps=0.7022, QPEps=0.3011)
Iter 668: *(NumConst=246, SV=197, CEps=0.6924, QPEps=0.3135)
Iter 669: *(NumConst=247, SV=197, CEps=0.8399, QPEps=0.3067)
Iter 670: *(NumConst=245, SV=196, CEps=0.7079, QPEps=0.3078)
Iter 671: *(NumConst=246, SV=195, CEps=0.6515, QPEps=0.3143)
Iter 672: *(NumConst=245, SV=197, CEps=0.6684, QPEps=0.3095)
Iter 673: *(NumConst=245, SV=195, CEps=0.6319, QPEps=0.2919)
Iter 674: *(NumConst=245, SV=197, CEps=0.5794, QPEps=0.2889)
Iter 675: *(NumConst=245, SV=195, CEps=0.6885, QPEps=0.2776)
Iter 676: *(NumConst=245, SV=197, CEps=0.6169, QPEps=0.2813)
Iter 677: *(NumConst=246, SV=196, CEps=0.7053, QPEps=0.2807)
Iter 678: *(NumConst=246, SV=197, CEps=0.6102, QPEps=0.2445)
Iter 679: *(NumConst=246, SV=197, CEps=0.5761, QPEps=0.2828)
Iter 680: *(NumConst=245, SV=199, CEps=0.6130, QPEps=0.2786)
Iter 681: *(NumConst=246, SV=197, CEps=0.6204, QPEps=0.2557)
Iter 682: *(NumConst=244, SV=200, CEps=0.5674, QPEps=0.2803)
Iter 683: *(NumConst=245, SV=200, CEps=0.6534, QPEps=0.2764)
Iter 684: *(NumConst=245, SV=201, CEps=0.5462, QPEps=0.2534)
Iter 685: *(NumConst=246, SV=201, CEps=0.5824, QPEps=0.2667)
Iter 686: *(NumConst=245, SV=199, CEps=0.6694, QPEps=0.2557)
Iter 687: *(NumConst=244, SV=199, CEps=0.5941, QPEps=0.2576)
Iter 688: *(NumConst=245, SV=199, CEps=0.5715, QPEps=0.2528)
Iter 689: *(NumConst=246, SV=198, CEps=0.4882, QPEps=0.2329)
Iter 690: *(NumConst=247, SV=196, CEps=0.5848, QPEps=0.2405)
Iter 691: *(NumConst=248, SV=198, CEps=0.5701, QPEps=0.2440)
Iter 692: *(NumConst=249, SV=197, CEps=0.5116, QPEps=0.2399)
Iter 693: *(NumConst=250, SV=200, CEps=0.4627, QPEps=0.2018)
Iter 694: *(NumConst=250, SV=199, CEps=0.6032, QPEps=0.2156)
