1.894499117	75.6833	56.68	18.097257	33.50077	0	24.08526	0	0	0	0	0	0
1.918824988	110.483	91.968	38.898987	49.367688	0	22.21635	0	0	0	0	0	0
2.873383593	182.75	163.768	80.778249	79.889502	0	22.08245	0	0	0	0	0	0
1.701280554	92.3159	74.032	28.304621	41.86789	0	22.14342	0	0	0	0	0	0
2.645937497	56.9858	39.256	8.708664	24.47182	0	23.80529	0	0	0	0	0	0
2.339482746	146.594	127.892	60.046395	64.317671	0	22.23006	0	0	0	0	0	0
2.135219287	108.792	92.416	39.567029	46.81207	0	22.41281	0	0	0	0	0	0
2.054225118	128.166	109.748	49.321927	56.71962	0	22.12424	0	0	0	0	0	0
2.453012628	164.149	145.596	71.127625	71.212357	0	21.8087	0	0	0	0	0	0
3.133052171	201.096	182.144	91.99449	86.815865	0	22.28609	0	0	0	0	0	0
3.6841928	132.476	119.976	26.041713	84.145536	0	22.28898	0	0	0	0	0	0
1.406635622	93.2734	74.608	28.04477	41.543244	0	23.68541	0	0	0	0	0	0
1.519435901	137.074	128.812	57.90034	57.575965	0	21.59734	0	0	0	0	0	0
1.251040396	109.695	92.012	38.174369	49.915656	0	21.60519	0	0	0	0	0	0
1.304403486	126.296	109.348	48.825192	58.167269	0	19.30326	0	0	0	0	0	0
1.372304134	127.724	110.004	48.760064	57.647543	0	21.31673	0	0	0	0	0	0
1.727114382	141.869	128.708	59.686982	61.145359	0	21.03681	0	0	0	0	0	0
-0.208634631	126.52	114.756	51.771773	51.375055	0	23.37357	0	0	0	0	0	0
1.856919347	163.723	145.564	70.010677	72.394526	0	21.31752	0	0	0	0	0	0
2.040579948	182.015	163.632	81.1201	79.830408	0	21.06411	0	0	0	0	0	0
2.836896519	236.715	217.82	112.164766	102.963088	0	21.58729	0	0	0	0	0	0
-0.013716346	113.166	97.888	41.56627	47.235931	0	24.36429	0	0	0	0	0	0
1.917349618	198.66	181.188	91.408135	87.90689	0	19.34517	0	0	0	0	0	0
1.511333597	125.177	111.004	47.629218	55.833809	0	21.71392	0	0	0	0	0	0
1.515288006	156.176	148.032	70.498417	65.178571	0	20.49856	0	0	0	0	0	0
1.585772058	145.836	127.76	59.508864	64.921161	0	21.40594	0	0	0	0	0	0
2.619904389	217.951	199.3	101.39753	95.26848	0	21.28482	0	0	0	0	0	0
0.233462833	118.8	103.06	35.903922	61.734961	0	21.16151	0	0	0	0	0	0
2.451470745	200.003	181.448	91.037979	87.763725	0	21.20139	0	0	0	0	0	0
0.829110717	158.174	151.056	71.410107	65.310097	0	21.45358	0	0	0	0	0	0
1.616975309	162.222	145.152	69.071938	73.827734	0	19.32184	0	0	0	0	0	0
-0.179283877	158.494	162.44	74.331404	59.087655	0	25.07465	0	0	0	0	0	0
3.037267203	148.33	137.56	34.633499	92.093364	0	21.6031	0	0	0	0	0	0
2.763112937	164.894	155.152	45.598905	97.272178	0	22.02279	0	0	0	0	0	0
0.182871311	114.831	95.428	49.360555	44.43928	0	21.03069	0	0	0	0	0	0
-0.072024553	78.8299	59.832	28.136842	29.63664	0	21.05645	0	0	0	0	0	0
0.037780362	60.8316	42.344	17.985589	20.35858	0	22.48746	0	0	0	0	0	0
0.897560191	187.414	167.024	91.897905	74.585496	0	20.93046	0	0	0	0	0	0
0.050940089	96.8249	77.56	38.561002	37.188505	0	21.07537	0	0	0	0	0	0
-0.138726507	95.826	78.152	38.910427	37.048764	0	19.86679	0	0	0	0	0	0
0.340187801	133.118	113.7	60.020181	51.83738	0	21.26059	0	0	0	0	0	0
0.276600792	110.846	96.488	50.552904	41.8387	0	18.45472	0	0	0	0	0	0
-0.083951169	125.71	113.836	57.573397	51.130436	0	17.00631	0	0	0	0	0	0
0.140124105	112.35	95.912	49.46721	43.308895	0	19.57439	0	0	0	0	0	0
-0.086949321	112.465	95.652	48.565119	45.504016	0	18.39612	0	0	0	0	0	0
-0.538841457	115.189	101.324	50.152474	46.031666	0	19.00515	0	0	0	0	0	0
0.315467705	140.658	130.504	67.242148	58.115374	0	15.30014	0	0	0	0	0	0
-0.612528361	129.23	118.472	63.513638	45.898852	0	19.81775	0	0	0	0	0	0
0.535918056	151.24	131.496	70.629475	59.442098	0	21.16861	0	0	0	0	0	0
0.758007367	169.553	149.496	81.195293	67.181868	0	21.17628	0	0	0	0	0	0
1.266865142	223.735	202.948	113.047613	89.587807	0	21.09915	0	0	0	0	0	0
0.24080947	128.489	113.876	57.825254	51.132394	0	19.53091	0	0	0	0	0	0
1.121337039	206.107	185.284	102.218665	82.816153	0	21.07177	0	0	0	0	0	0
-0.95867158	142.31	136.076	71.882962	50.914407	0	19.51282	0	0	0	0	0	0
0.324755676	143.554	131.668	66.892196	60.230486	0	16.43156	0	0	0	0	0	0
-0.127072762	128.983	113.696	58.274816	54.280474	0	16.42812	0	0	0	0	0	0
0.158936811	164.922	149.364	79.964751	68.783479	0	16.17336	0	0	0	0	0	0
0.380970768	143.723	132.156	68.515878	58.393315	0	16.81355	0	0	0	0	0	0
0.520663598	138.848	132.3	65.133252	57.461837	0	16.25282	0	0	0	0	0	0
0.428121358	146.757	131.232	68.531848	60.242742	0	17.9823	0	0	0	0	0	0
0.0066184	130.53	113.708	58.795445	53.213977	0	18.52037	0	0	0	0	0	0
0.434102031	127.946	113.724	57.523486	49.409743	0	21.01284	0	0	0	0	0	0
1.144557963	136.551	124.444	36.448152	78.985331	0	21.11716	0	0	0	0	0	0
2.675510891	151.509	142.328	46.816963	86.315363	0	18.37701	0	0	0	0	0	0
1.452322965	172.402	160.308	57.982735	93.495295	0	20.9238	0	0	0	0	0	0
1.677871949	135.324	123.408	35.857063	80.101833	0	19.36538	0	0	0	0	0	0
2.141574991	136.303	123.2	36.359143	79.127799	0	20.81644	0	0	0	0	0	0
1.578200704	119.076	105.556	26.311464	71.828883	0	20.93542	0	0	0	0	0	0
1.949651873	136.308	123.204	36.383314	78.988479	0	20.93632	0	0	0	0	0	0
1.928010448	160.337	154.688	33.943561	106.323982	0	20.06912	0	0	0	0	0	0
1.055129324	151.801	141.232	46.13348	84.751626	0	20.91561	0	0	0	0	0	0
1.037958786	152.189	140.716	45.224364	86.495864	0	20.46881	0	0	0	0	0	0
2.09464848	179.326	177.028	65.343982	92.934254	0	21.04747	0	0	0	0	0	0
1.436289244	152.606	141.18	46.409165	86.963593	0	19.23303	0	0	0	0	0	0
1.607627257	153.603	141.076	46.451814	86.562094	0	20.58908	0	0	0	0	0	0
1.956135693	162.331	155.14	36.128132	105.422187	0	20.7805	0	0	0	0	0	0
1.321333652	150.008	140.532	44.544701	86.618232	0	18.84508	0	0	0	0	0	0
1.933718194	150.261	140.436	44.474673	87.241238	0	18.54486	0	0	0	0	0	0
1.313121908	153.562	141.788	47.244966	85.356775	0	20.95989	0	0	0	0	0	0
2.761561764	171.614	159.648	58.349228	92.132999	0	21.13204	0	0	0	0	0	0
1.857080254	153.625	141.888	47.269156	85.44082	0	20.91477	0	0	0	0	0	0
0.939638161	115.375	95.044	47.762102	55.012681	0	12.59987	0	0	0	0	0	0
-0.426263565	116.544	101.76	50.845765	51.620498	0	14.07734	0	0	0	0	0	0
1.973212174	145.813	132.76	69.49241	66.145874	0	10.17464	0	0	0	0	0	0
-0.521100224	99.6516	83.768	39.5886	44.61239	0	15.45058	0	0	0	0	0	0
1.131077485	151.558	130.764	68.951426	70.486969	0	12.11992	0	0	0	0	0	0
0.848530427	78.9876	60.096	26.923082	37.41213	0	14.65235	0	0	0	0	0	0
1.47439397	187.528	166.676	90.187147	85.268481	0	12.07247	0	0	0	0	0	0
0.548078253	97.0913	77.508	37.777627	45.855297	0	13.45842	0	0	0	0	0	0
0.860118136	115.215	95.212	47.893274	53.660767	0	13.6605	0	0	0	0	0	0
0.695176025	111.651	95.464	48.296451	50.198587	0	13.15604	0	0	0	0	0	0
0.603493768	133.513	112.888	58.488023	63.074144	0	11.95119	0	0	0	0	0	0
-0.1286668	133.23	119.592	62.952835	57.426989	0	12.85044	0	0	0	0	0	0
0.496227844	124.022	112.992	56.885078	54.67812	0	12.45855	0	0	0	0	0	0
3.048289604	135.603	123.148	34.927861	87.155641	0	13.51982	0	0	0	0	0	0
3.061639651	153.864	140.376	45.570039	95.714315	0	12.58008	0	0	0	0	0	0
2.309415041	178.579	160.708	70.371233	84.152607	0	24.05554	0	0	0	0	0	0
1.547573145	108.227	88.288	27.604898	56.43834	0	24.18416	0	0	0	0	0	0
2.002682102	144.293	124.176	49.435209	70.921678	0	23.93617	0	0	0	0	0	0
2.298651956	178.572	160.708	70.387054	84.12281	0	24.0619	0	0	0	0	0	0
1.785460741	140.966	119.968	37.481769	79.2083	0	24.27562	0	0	0	0	0	0
0.129904468	169.652	165.816	71.440754	74.013595	0	24.19744	0	0	0	0	0	0
1.187473176	40.5455	24.488	8.515645	0	0	32.02982	0	0	0	0	0	0
0.095091432	93.4092	74.3	27.813945	44.67411	0	20.92111	0	0	0	0	0	0
1.539892521	159.705	142.544	66.701154	70.827184	0	22.17646	0	0	0	0	0	0
1.203128434	106.657	90.616	36.12225	44.204353	0	26.33059	0	0	0	0	0	0
1.323060844	87.2257	68.348	18.934124	24.297738	0	43.99388	0	0	0	0	0	0
1.141267388	121.818	103.808	39.692814	40.048619	0	42.07669	0	0	0	0	0	0
1.174791016	103.682	85.728	28.963807	32.644954	0	42.07335	0	0	0	0	0	0
1.319598961	140.167	121.988	49.898592	47.981254	0	42.28763	0	0	0	0	0	0
1.286594829	158.501	140.012	61.018129	55.225065	0	42.25751	0	0	0	0	0	0
1.459462124	135.729	122.964	49.901031	43.236465	0	42.59162	0	0	0	0	0	0
3.795093668	234.029	241.02	87.936295	105.647438	0	40.44567	0	0	0	0	0	0
2.396565221	104.37	86.104	28.076643	41.223919	0	35.06985	0	0	0	0	0	0
3.009237646	188.09	176.036	79.553316	79.197629	0	29.338676	0	0	0	0	0	0
2.467237425	138.815	120.896	47.610858	59.377162	0	31.82696	0	0	0	0	0	0
2.540952467	157.069	138.936	58.880398	66.652235	0	31.53596	0	0	0	0	0	0
2.59468589	175.086	156.704	69.355474	74.143956	0	31.58659	0	0	0	0	0	0
2.746311018	210.945	192.676	90.534213	88.999944	0	31.41078	0	0	0	0	0	0
2.565649066	157.124	138.888	58.323691	67.038157	0	31.76256	0	0	0	0	0	0
2.634592042	175.383	157.628	70.252299	72.059967	0	33.07031	0	0	0	0	0	0
2.911548995	136.215	121.984	48.611974	55.678313	0	31.92505	0	0	0	0	0	0
2.514091012	140.423	121.296	48.6913	57.814505	0	33.91708	0	0	0	0	0	0
2.880374864	155.711	139.676	59.246833	64.047404	0	32.41668	0	0	0	0	0	0
3.127571716	211.284	193.132	90.859963	87.807024	0	32.61673	0	0	0	0	0	0
2.49485416	122.311	103.576	38.411533	50.035444	0	33.86433	0	0	0	0	0	0
2.503471884	175.074	156.796	69.493899	73.925261	0	31.65499	0	0	0	0	0	0
2.304270021	120.986	103.6	37.754008	50.212711	0	33.01924	0	0	0	0	0	0
2.289451075	138.93	121.452	48.819584	57.220373	0	32.89002	0	0	0	0	0	0
2.538587366	156.978	139.46	59.439404	64.889397	0	32.64895	0	0	0	0	0	0
2.893567162	193.139	174.716	80.283418	81.588055	0	31.26727	0	0	0	0	0	0
2.809978167	176.633	157.38	70.194358	73.287714	0	33.15047	0	0	0	0	0	0
3.012158504	152.567	139.24	58.958967	63.45733	0	30.15076	0	0	0	0	0	0
1.505480183	165.131	162.148	69.392837	66.129952	0	29.60852	0	0	0	0	0	0
2.817137651	193.439	175.156	79.719213	81.816973	0	31.90281	0	0	0	0	0	0
2.673456992	158.53	139.392	59.31902	65.923423	0	33.28765	0	0	0	0	0	0
2.99749108	171.367	157.16	66.951633	70.936315	0	33.47954	0	0	0	0	0	0
2.448247987	149.333	140.112	58.884308	60.336279	0	30.11222	0	0	0	0	0	0
1.507502708	130.335	114.9	35.963972	60.704748	0	33.66603	0	0	0	0	0	0
3.425567951	160.108	148.76	34.711036	94.406194	0	30.99096	0	0	0	0	0	0
3.57108049	178.166	166.668	45.589226	103.956249	0	28.620253	0	0	0	0	0	0
0.224529387	89.9255	71.928	27.450751	21.85907	0	40.61572	0	0	0	0	0	0
0.686653598	95.1561	79.04	28.614791	35.29197	0	31.24934	0	0	0	0	0	0
-0.757961507	127.823	107.884	47.584153	53.200774	0	27.03797	0	0	0	0	0	0
0.297389688	164.128	142.464	67.360933	71.764554	0	25.003	0	0	0	0	0	0
1.795649836	143.943	131.844	26.678453	74.059725	0	43.20501	0	0	0	0	0	0
3.689543847	143.985	131.776	26.780943	73.820325	0	43.38328	0	0	0	0	0	0
3.233071609	86.7597	68.744	18.551545	31.96068	0	36.24746	0	0	0	0	0	0
3.342965594	104.851	86.008	28.809693	40.962765	0	35.07848	0	0	0	0	0	0
3.506364904	153.847	140.192	57.489721	61.076141	0	35.28154	0	0	0	0	0	0
3.926506364	118.81	103.536	38.009897	46.75556	0	34.04416	0	0	0	0	0	0
5.203664484	143.321	133.04	27.034216	81.045452	0	35.24135	0	0	0	0	0	0
4.79495086	176.111	166.836	44.529841	96.528427	0	35.05284	0	0	0	0	0	0
0.201677701	109.716	89.932	38.415158	36.687211	0	34.61342	0	0	0	0	0	0
-0.012386603	127.888	107.456	48.721781	46.152556	0	33.01321	0	0	0	0	0	0
0.306433082	163.863	142.848	69.698479	60.62406	0	33.54018	0	0	0	0	0	0
-0.193531263	145.926	125.164	59.191669	53.360101	0	33.37461	0	0	0	0	0	0
1.675633612	147.132	134.732	35.731722	77.016381	0	34.38352	0	0	0	0	0	0
3.554305243	195.754	203.412	60.628041	107.026496	0	28.099016	0	0	0	0	0	0
3.243961773	226.476	219.848	73.734337	124.301393	0	28.439946	0	0	0	0	0	0
1.909405963	134.142	120.724	44.232556	54.420268	0	35.489	0	0	0	0	0	0
1.953119645	146.243	138.648	53.770393	60.55955	0	31.91349	0	0	0	0	0	0
1.577495449	117.974	102.104	38.99661	20.948516	0	58.02929	0	0	0	0	0	0
5.707568219	267.325	279.02	65.467627	140.437694	0	61.41937	0	0	0	0	0	0
4.840486728	244.515	247.492	65.487681	125.37199	0	53.65505	0	0	0	0	0	0
2.077650683	207.819	196.208	56.34654	101.48565	0	49.987166	0	0	0	0	0	0
3.247349003	225.616	214.432	68.21654	106.852053	0	50.547514	0	0	0	0	0	0
2.22542681	171.497	160.696	35.363954	84.427122	0	51.70563	0	0	0	0	0	0
2.472128639	189.442	178.252	45.797122	94.358806	0	49.285912	0	0	0	0	0	0
5.60511024	174.25	168.644	61.912859	72.218055	0	40.119448	0	0	0	0	0	0
4.742144413	172.206	159.812	47.7598	64.276435	0	60.169515	0	0	0	0	0	0
5.543199339	192.535	176.072	58.38947	74.042083	0	60.10305	0	0	0	0	0	0
4.673765935	177.34	159.648	48.99171	63.140805	0	65.20762	0	0	0	0	0	0
3.730249779	212.005	195.024	69.6829	79.006294	0	63.31554	0	0	0	0	0	0
7.184429962	287.138	287.496	56.959069	172.843726	0	57.33516	0	0	0	0	0	0
4.818621271	190.076	188.976	35.828916	84.194698	0	70.05187	0	0	0	0	0	0
-4.098688492	153.772	150.256	50.056817	16.854065	0	86.86122	0	0	0	0	0	0
-4.327266157	155.367	149.86	51.41896	14.7280156	0	89.21964	0	0	0	0	0	0
7.055478486	242.969	235.132	68.385907	83.703789	0	90.879343	0	0	0	0	0	0
-3.129880106	181.77	180.316	60.920417	15.5064059	0	105.34271	0	0	0	0	0	0
-3.129880106	181.77	180.316	60.920417	15.5064059	0	105.34271	0	0	0	0	0	0
