0.633100805	8	4	4	7	7	0	0	0	4	2	0	0	0	0	0	2	0	0	0.0772	-0.1744	2.08167E-17	2.60209E-18	0.103362276	0.1744	0.02	0.6976	0.0872	0.055497027	0.307870049	0.02844	1.293069594	0.184724228	0.090714239	0.3088	0.04	0	0	0	0	0	-0.3488	0	0	0.3088	0.04	0	0	0	0	0	0.3488	0	0	0.0772	0.0772	0.3088	0.0772	0	0.02	0.02	0.04	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1744	-0.1744	-0.3488	-0.1744	0	0	0	0	0	0	0	0	0	0	0	0.0772	0.0772	0.3088	0.0772	0	0.02	0.02	0.04	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1744	0.1744	0.3488	0.1744	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.176595903	0.147872889	0.648889496	0.162222374	0.014349495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02844	0.02844	0.02844	0.02844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307870049	0.307870049	0.615740098	0.307870049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0909	-0.8183	-4.0818	-0.510225	0.272313127	-0.4666	-0.6652	-2.2635	-0.565875	0.099275006	-0.0909	-0.0909	-0.1818	-0.0909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8182	-0.8183	-1.6365	-0.81825	0.00005	0	0	0	0	0	0	0	0	0	0	0.82039	0.13303	3.03909	0.37988625	0.28183271	0.13478	0.13303	0.53554	0.133885	0.000850603	0.43155	0.43125	0.8628	0.4314	0.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82039	0.82036	1.64075	0.820375	0.000015	0	0	0	0	0	0	0	0	0	0	2.1501	0.14003	6.08175	0.76021875	0.824415015	0.14514	0.14003	0.57032	0.14258	0.00255001	0.60567	0.60556	1.21123	0.605615	0.000055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1501	2.1501	4.3002	2.1501	0	0	0	0	0	0	0	0	0	0	0
0.352734034	12	9	3	12	6	0	0	6	3	6	0	0	0	0	0	3	0	0	0.166	-0.117	0.001	8.33333E-05	0.104072842	0.166	0.0154	1.0814	0.090116667	0.052059098	0.34282603	0.036384831	2.247941833	0.187328486	0.074327558	0.479	-0.2778	0	0	0	0	0	-0.2002	0	0	0.479	0.4022	0	0	0	0	0	0.2002	0	0	0.166	0.156	0.479	0.159666667	0.004496913	0.0244	-0.117	-0.2778	-0.0463	0.067129402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0604	-0.0774	-0.2002	-0.066733333	0.007586538	0	0	0	0	0	0	0	0	0	0	0.166	0.156	0.479	0.159666667	0.004496913	0.117	0.0154	0.4022	0.067033333	0.04643898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0774	0.0604	0.2002	0.066733333	0.007586538	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0.246411485	0.237276513	0.728340053	0.242780018	0.003957299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34282603	0.036384831	0.990992255	0.165165376	0.09180303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219776565	0.142371651	0.528609525	0.176203175	0.032342523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2418	-1.0689	-2.8194	-0.23495	0.44327785	-0.7387	-1.0689	-2.8756	-0.958533333	0.155446075	0.2418	0.0105	0.5565	0.09275	0.093802074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.1173	-0.1916	-0.5003	-0.166766667	0.034978311	0	0	0	0	0	0	0	0	0	0	0.91694	0.12553	5.31151	0.442625833	0.319072918	0.13058	0.12553	0.38402	0.128006667	0.002062787	0.58749	0.15303	2.2311	0.37185	0.212088571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91694	0.88773	2.69639	0.898796667	0.012932271	0	0	0	0	0	0	0	0	0	0	2.17802	0.14656	13.29154	1.107628333	0.715517707	0.15117	0.14656	0.44813	0.149376667	0.002016339	1.09802	1.00256	6.34315	1.057191667	0.035627308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17802	2.14485	6.50026	2.166753333	0.015490131	0	0	0	0	0	0	0	0	0	0
0.811259621	12	8	4	12	5	0	1	6	4	6	2	0	0	0	0	0	0	0	0.4352	-0.663	-7.28584E-17	-6.07153E-18	0.304705782	0.663	0.0301	2.9128	0.242733333	0.184190505	1.009633392	0.070995691	6.531669344	0.544305779	0.291380209	0.3702	0.6446	-1.0148	0	0	0	0	0	0	0	0.3702	1.5278	1.0148	0	0	0	0	0	0	0	0.152	0.0301	0.3702	0.09255	0.059487835	0.4352	-0.2513	0.6446	0.107433333	0.268683945	-0.3518	-0.663	-1.0148	-0.5074	0.1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152	0.0301	0.3702	0.09255	0.059487835	0.4352	0.054	1.5278	0.254633333	0.137458535	0.663	0.3518	1.0148	0.5074	0.1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	1	0	0	0	0	0	0	0	1.009633392	0.070995691	1.939957875	0.484989469	0.354529151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608373876	0.093734005	2.164567806	0.432913561	0.184204285	0.985823522	0.639558503	2.427143663	0.809047888	0.14145596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6811	-3.8521	-9.6959	-0.807991667	1.585968425	-0.1381	-1.7116	-3.415	-0.85375	0.705869607	1.6811	-1.0768	1.2584	0.209733333	0.857432796	-3.6872	-3.8521	-7.5393	-3.76965	0.08245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70307	0.00847	2.48929	0.207440833	0.209261895	0.13473	0.127	0.52202	0.130505	0.003055785	0.16685	0.00847	0.64299	0.107165	0.064015617	0.70307	0.62121	1.32428	0.66214	0.04093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26633	0.1395	8.43722	0.703101667	0.4250085	0.15638	0.1395	0.58653	0.1466325	0.006227348	1.26633	0.93872	6.41029	1.068381667	0.108065754	0.88986	0.55054	1.4404	0.7202	0.16966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.793457664	15	9	6	15	8	1	0	6	6	7	0	2	0	0	0	0	0	0	0.5755	-0.5231	3.49113E-17	2.32742E-18	0.285558573	0.5755	0.0012	3.3896	0.225973333	0.17458451	1.326417983	0.059425158	7.10588358	0.473725572	0.417152382	1.0092	0.01	0	-1.0192	0	0	0	0	0	0	1.0092	1.3612	0	1.0192	0	0	0	0	0	0	0.421	0.0012	1.0092	0.1682	0.125114614	0.5755	-0.183	0.01	0.001428571	0.250634319	0	0	0	0	0	-0.4961	-0.5231	-1.0192	-0.5096	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421	0.0012	1.0092	0.1682	0.125114614	0.5755	0.106	1.3612	0.194457143	0.158132927	0	0	0	0	0	0.5231	0.4961	1.0192	0.5096	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	1.326417983	0.059425158	2.038584686	0.407716937	0.463543786	0	0	0	0	0	0.356011372	0.356011372	0.356011372	0.356011372	0	0	0	0	0	0	1.184429359	0.154655134	2.841778784	0.405968398	0.336584637	0	0	0	0	0	1.288292374	0.581216363	1.869508737	0.934754368	0.353538005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6885	-6.4019	-13.4588	-0.897253333	1.794839345	0.0436	-3.9051	-6.0921	-1.01535	1.345335626	0.6885	-0.3458	0.2777	0.039671429	0.340870573	0	0	0	0	0	-1.2425	-6.4019	-7.6444	-3.8222	2.5797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54812	0.05015	2.74931	0.183287333	0.13659432	0.16218	0.07091	0.78326	0.130543333	0.028962953	0.18273	0.05015	0.9299	0.132842857	0.045295767	0	0	0	0	0	0.54812	0.48803	1.03615	0.518075	0.030045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18627	0.11397	10.16927	0.677951333	0.457748398	0.15312	0.11397	0.82669	0.137781667	0.015924482	1.18627	0.64065	7.37072	1.05296	0.175749079	0	0	0	0	0	1.00087	0.97099	1.97186	0.98593	0.01494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.067034027	15	9	6	15	8	1	0	6	6	7	0	2	0	0	0	0	0	0	0.5805	-0.5331	-0.002	-0.000133333	0.293719675	0.5805	0.0048	3.5012	0.233413333	0.178296049	1.408011143	0.068716975	7.326293234	0.488419549	0.420366685	1.0082	0.014	0	-1.0242	0	0	0	0	0	0	1.0178	1.4592	0	1.0242	0	0	0	0	0	0	0.424	-0.0048	1.0082	0.168033333	0.12722574	0.5805	-0.2346	0.014	0.002	0.267831669	0	0	0	0	0	-0.4911	-0.5331	-1.0242	-0.5121	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424	0.0048	1.0178	0.169633333	0.12508446	0.5805	0.041	1.4592	0.208457143	0.16817676	0	0	0	0	0	0.5331	0.4911	1.0242	0.5121	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	1.408011143	0.068716975	2.135509829	0.427101966	0.49979939	0	0	0	0	0	0.390519551	0.390519551	0.390519551	0.390519551	0	0	0	0	0	0	1.188590394	0.245655568	2.921822345	0.417403192	0.318803655	0	0	0	0	0	1.270916664	0.607524845	1.878441509	0.939220755	0.331695909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8035	-7.0851	-14.6641	-0.977606667	2.062701355	0.3497	-4.3912	-6.7167	-1.11945	1.657777656	0.8035	-1.0035	0.3794	0.0542	0.583998576	0	0	0	0	0	-1.2417	-7.0851	-8.3268	-4.1634	2.9217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54519	0.06267	2.77463	0.184975333	0.13576285	0.16644	0.07023	0.78274	0.130456667	0.030345165	0.18345	0.06267	0.95553	0.136504286	0.043356842	0	0	0	0	0	0.54519	0.49117	1.03636	0.51818	0.02701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22431	0.11354	10.14098	0.676065333	0.457302099	0.15003	0.11354	0.81964	0.136606667	0.015160483	1.22431	0.65858	7.36375	1.051964286	0.176021801	0	0	0	0	0	0.98682	0.97077	1.95759	0.978795	0.008025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.607801945	10	4	6	9	9	0	0	0	6	2	0	2	0	0	0	0	0	0	0.405	-0.5988	-0.001	-0.0001	0.327373603	0.5988	0.0527	2.3942	0.23942	0.223274606	0.876462788	0.101964	3.537763317	0.393084813	0.293483057	1.0208	0.1758	0	-1.1976	0	0	0	0	0	0	1.0208	0.1758	0	1.1976	0	0	0	0	0	0	0.405	0.0527	1.0208	0.170133333	0.166075813	0.0879	0.0879	0.1758	0.0879	0	0	0	0	0	0	-0.5988	-0.5988	-1.1976	-0.5988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405	0.0527	1.0208	0.170133333	0.166075813	0.0879	0.0879	0.1758	0.0879	0	0	0	0	0	0	0.5988	0.5988	1.1976	0.5988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0.182933913	0.15918778	0.684689238	0.171172309	0.011546004	0	0	0	0	0	0.538727163	0.459457341	0.998184504	0.499092252	0.039634911	0	0	0	0	0	0.101964	0.101964	0.101964	0.101964	0	0	0	0	0	0	0.876462788	0.876462788	1.752925576	0.876462788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1149	-5.0037	-11.3956	-1.13956	1.693483966	0.1149	-3.609	-4.4538	-0.7423	1.29164211	-0.0527	-0.0676	-0.1203	-0.06015	0.00745	0	0	0	0	0	-1.8178	-5.0037	-6.8215	-3.41075	1.59295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53106	0.07436	2.20223	0.220223	0.15794773	0.17329	0.07436	0.78849	0.131415	0.038221077	0.17996	0.17707	0.35703	0.178515	0.001445	0	0	0	0	0	0.53106	0.52565	1.05671	0.528355	0.002705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11247	0.09863	3.10848	0.310848	0.390675886	0.11877	0.09863	0.67208	0.112013333	0.006776576	0.14535	0.10776	0.25311	0.126555	0.018795	0	0	0	0	0	1.11247	1.07082	2.18329	1.091645	0.020825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.423270332	8	4	4	7	6	1	0	0	4	2	0	2	0	0	0	0	0	0	0.6351	-0.6111	-0.001	-0.000125	0.406090657	0.6351	0.0777	2.6254	0.328175	0.239187807	0.829396651	0.105852001	2.47914618	0.35416374	0.270677514	0.6771	0.485	0	-1.1631	0	0	0	0	0	0	0.6771	0.7852	0	1.1631	0	0	0	0	0	0	0.444	0.0777	0.6771	0.169275	0.158612553	0.6351	-0.1501	0.485	0.2425	0.3926	0	0	0	0	0	-0.552	-0.6111	-1.1631	-0.58155	0.02955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444	0.0777	0.6771	0.169275	0.158612553	0.6351	0.1501	0.7852	0.3926	0.2425	0	0	0	0	0	0.6111	0.552	1.1631	0.58155	0.02955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0.110560879	0.105852001	0.32694266	0.108980887	0.002212492	0	0	0	0	0	0.391901766	0.391901766	0.391901766	0.391901766	0	0	0	0	0	0	0.264872443	0.264872443	0.264872443	0.264872443	0	0	0	0	0	0	0.829396651	0.666032659	1.495429311	0.747714655	0.081681996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1572	-6.4255	-9.858	-1.23225	2.362069914	-0.3511	-3.6382	-4.8698	-1.21745	1.398094472	1.1572	0.57	1.7272	0.8636	0.2936	0	0	0	0	0	-0.2899	-6.4255	-6.7154	-3.3577	3.0678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54557	0.06029	1.83313	0.22914125	0.171732783	0.13855	0.06029	0.47403	0.1185075	0.03361909	0.17152	0.14475	0.31627	0.158135	0.013385	0	0	0	0	0	0.54557	0.49726	1.04283	0.521415	0.024155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99783	0.12498	3.33511	0.41688875	0.369834968	0.15679	0.12498	0.58167	0.1454175	0.012125513	0.62557	0.13263	0.7582	0.3791	0.24647	0	0	0	0	0	0.99783	0.99741	1.99524	0.99762	0.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.65865824	7	3	4	6	5	1	0	0	4	2	0	1	0	0	0	0	0	0	0.5619	-0.5261	-0.0001	-1.42857E-05	0.305700383	0.5619	0.0098	1.5139	0.216271429	0.216054145	0.650135851	0.178538492	1.883999798	0.313999966	0.175252354	0.1852	0.3408	0	-0.5261	0	0	0	0	0	0	0.2048	0.783	0	0.5261	0	0	0	0	0	0	0.065	-0.0098	0.1852	0.0463	0.03238935	0.5619	-0.2211	0.3408	0.1704	0.3915	0	0	0	0	0	-0.5261	-0.5261	-0.5261	-0.5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065	0.0098	0.2048	0.0512	0.023902301	0.5619	0.2211	0.783	0.3915	0.1704	0	0	0	0	0	0.5261	0.5261	0.5261	0.5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0.231218563	0.178538492	0.793628175	0.198407044	0.02185532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440235772	0.440235772	0.440235772	0.440235772	0	0	0	0	0	0	0.650135851	0.650135851	0.650135851	0.650135851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2412	-6.0023	-7.1012	-1.014457143	2.152567786	0.0775	-0.5043	-1.1048	-0.2762	0.244645151	1.2412	-1.2353	0.0059	0.00295	1.23825	0	0	0	0	0	-6.0023	-6.0023	-6.0023	-6.0023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45997	0.0929	1.3577	0.193957143	0.113643807	0.16404	0.13943	0.5901	0.147525	0.00966606	0.21473	0.0929	0.30763	0.153815	0.060915	0	0	0	0	0	0.45997	0.45997	0.45997	0.45997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91284	0.09584	2.18155	0.31165	0.287419126	0.16326	0.11894	0.60463	0.1511575	0.018675575	0.56824	0.09584	0.66408	0.33204	0.2362	0	0	0	0	0	0.91284	0.91284	0.91284	0.91284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.947973539	9	4	5	8	7	1	0	0	5	2	1	1	0	0	0	0	0	0	0.6561	-0.683	0.0021	0.000233333	0.40936124	0.683	0.0654	2.9425	0.326944444	0.246341245	0.938721785	0.145944356	3.29683601	0.412104501	0.277389339	0.8162	0.482	-0.683	-0.6131	0	0	0	0	0	0	0.8162	0.8302	0.683	0.6131	0	0	0	0	0	0	0.31	0.0654	0.8162	0.16324	0.119829038	0.6561	-0.1741	0.482	0.241	0.4151	-0.683	-0.683	-0.683	-0.683	0	-0.6131	-0.6131	-0.6131	-0.6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0.0654	0.8162	0.16324	0.119829038	0.6561	0.1741	0.8302	0.4151	0.241	0.683	0.683	0.683	0.683	0	0.6131	0.6131	0.6131	0.6131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0.148429204	0.145944356	0.442421741	0.147473914	0.001092689	0.449602913	0.417681963	0.867284876	0.433642438	0.015960475	0	0	0	0	0	0	0	0	0	0	0.298846726	0.298846726	0.298846726	0.298846726	0	0.938721785	0.938721785	0.938721785	0.938721785	0	0.749560883	0.749560883	0.749560883	0.749560883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5897	-10.9188	-11.3653	-1.262811111	3.827549872	-0.146	-3.3933	-6.0079	-1.20158	1.203435604	2.3228	0.6489	2.9717	1.48585	0.83695	2.5897	2.5897	2.5897	2.5897	0	-10.9188	-10.9188	-10.9188	-10.9188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50613	0.08043	1.49747	0.166385556	0.123901939	0.15785	0.08043	0.60264	0.120528	0.031919671	0.16673	0.13325	0.29998	0.14999	0.01674	0.08872	0.08872	0.08872	0.08872	0	0.50613	0.50613	0.50613	0.50613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5494	0.15033	4.19173	0.465747778	0.479328673	0.17207	0.15033	0.80299	0.160598	0.009206281	0.69838	0.15129	0.84967	0.424835	0.273545	1.5494	1.5494	1.5494	1.5494	0	0.98967	0.98967	0.98967	0.98967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.700458739	10	4	6	9	8	1	0	0	6	3	0	1	0	0	0	0	0	0	0.5631	-0.5311	0.0018	0.00018	0.265758559	0.5631	0.063	1.8804	0.18804	0.187799367	0.650469244	0.190485619	2.464221172	0.273802352	0.14343696	0.378	0.1549	0	-0.5311	0	0	0	0	0	0	0.378	0.9713	0	0.5311	0	0	0	0	0	0	0.063	0.063	0.378	0.063	0	0.5631	-0.2041	0.1549	0.051633333	0.361661548	0	0	0	0	0	-0.5311	-0.5311	-0.5311	-0.5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063	0.063	0.378	0.063	0	0.5631	0.2041	0.9713	0.323766667	0.169234223	0	0	0	0	0	0.5311	0.5311	0.5311	0.5311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0.195961055	0.190485619	1.164677316	0.194112886	0.002548528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324537306	0.324537306	0.649074612	0.324537306	0	0	0	0	0	0	0.650469244	0.650469244	0.650469244	0.650469244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8712	-6.7931	-6.79	-0.679	2.09409336	-0.1201	-0.427	-1.9458	-0.3243	0.144391909	0.8712	0.2067	1.9489	0.649633333	0.313201174	0	0	0	0	0	-6.7931	-6.7931	-6.7931	-6.7931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4825	0.11886	1.82475	0.182475	0.103851591	0.1494	0.14085	0.87877	0.146461667	0.003955015	0.22573	0.11886	0.46348	0.154493333	0.050371932	0	0	0	0	0	0.4825	0.4825	0.4825	0.4825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03142	0.12873	2.82058	0.282058	0.285603506	0.15764	0.15123	0.92032	0.153386667	0.002989998	0.61064	0.12873	0.86884	0.289613333	0.227000334	0	0	0	0	0	1.03142	1.03142	1.03142	1.03142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
